school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Saint Mary's University of Minnesota,1501,1129,Minnesota,Town,NA,28.84,19.56,46.43,0,0,0,0,0,0,0,0,0,0.11337236237466111,0.22662110252517895
Saint Michael's College,1790,1766,Vermont,Suburb,private,67.58,44.18,89.12,1,0,1,0,0,1,1,0,2,0.00014878434621230904,1.1255679894224337
Saint Norbert College,2068,2021,Wisconsin,Suburb,private,46.83,33.17,68.69,0,0,1,0,0,0,0,0,1,0.18313748932003154,0.4480359574461951
Saint Peter's University,2633,2387,New Jersey,Large City,NA,93.53,75.17,99.65,2,1,4,1,0,2,3,1,6,2.1893348421480594,0.5473936586932003
St. Thomas AquiNAs College,1777,1091,New York,Suburb,NA,77.17,57.14,93.81,1,1,2,0,0,1,1,1,3,0.9647515549722541,0.5116935500957052
St. Thomas University,2907,935,Florida,Suburb,NA,100.0,99.9,100.0,8,5,18,4,2,9,12,7,27,12.346249635986155,0.3024120741796493
Saint Vincent College,1667,1617,Pennsylvania,Suburb,NA,75.94,57.58,92.93,1,1,2,0,0,1,1,1,3,0.9642439091476372,0.45937519146983646
Saint Xavier University,2942,2638,Illinois,Large City,NA,65.54,53.86,82.29,1,1,1,0,0,1,1,1,2,0.9638183955016113,0.10114449594112761
Salem College,817,673,North CaroliNA,Midsize City,private,47.58,24.69,77.98,0,0,1,0,0,1,0,0,2,0.13588965115165605,0.5090536537307413
Salem InterNAtioNAl University,892,892,West Virginia,Rural,private,64.66,39.35,90.22,1,0,2,0,0,1,1,0,3,0.0032769559979689807,1.0350873907618805
Salem State University,7110,5792,Massachusetts,Suburb,NA,99.99,98.95,100.0,6,3,12,3,2,6,9,5,18,8.75445138904086,0.21158357479224962
Salisbury University,7783,7191,Maryland,Suburb,public,99.52,95.57,100.0,4,2,7,2,1,3,6,3,10,4.17128226413518,1.1581137911311568
Salve RegiNA University,2180,2087,Rhode Island,Suburb,NA,79.96,58.84,95.4,1,1,2,1,0,1,2,1,3,0.09774652195805829,1.5088427550780226
Sam Houston State University,18416,14808,Texas,Town,public,100.0,100.0,100.0,67,26,170,35,13,93,102,39,263,101.33068454031235,0.2426891908530003
Samford University,3375,3266,Alabama,Suburb,private,96.29,76.21,99.97,2,1,5,1,0,3,3,1,8,0.6591227106741692,2.629284562022879
San Diego Christian College,656,504,California,Suburb,private,74.95,54.57,93.59,1,1,2,0,0,1,1,1,3,1.2525398296212793,0.13028806517612954
San Diego State University,30267,27060,California,Large City,NA,100.0,100.0,100.0,46,26,92,23,13,46,69,39,138,65.33058688688801,3.8699753612610563
San Francisco State University,26676,22263,California,Large City,public,100.0,100.0,100.0,42,24,82,21,12,41,63,36,123,62.48992108461484,0.12326178223456184
San Jose State University,27777,23097,California,Large City,NA,100.0,100.0,100.0,44,25,85,22,13,43,66,38,128,65.47947369682412,0.05216536528506788
Santa Clara University,5498,5411,California,Midsize City,private,100.0,99.64,100.0,7,4,14,3,2,7,10,6,21,7.964262690233417,2.289116492999851
Sarah Lawrence College,1401,1384,New York,Suburb,NA,83.23,61.3,98.23,1,1,3,1,0,1,2,1,4,0.20202688101088173,1.5817195026672142
SavanNAh State University,4237,3687,Georgia,Midsize City,NA,82.87,47.16,99.73,1,0,4,1,0,2,2,0,6,1.2102657833190595,0.5528934184159598
Schreiner University,1249,1137,Texas,Town,NA,99.89,92.81,100.0,4,2,11,2,1,6,6,3,17,6.75871935783414,0.04050941897594366
Scripps College,1064,1060,California,Suburb,NA,81.22,59.46,97.6,1,1,2,1,0,1,2,1,3,1.0209381252762126,0.6493609682305053
Seattle Pacific University,2898,2783,Washington,Large City,private,96.11,81.48,99.99,2,1,6,1,1,3,3,2,9,1.7110359488679092,1.534114566317653
Seattle University,4563,4325,Washington,Large City,private,99.71,94.95,100.0,4,2,10,2,1,6,6,3,16,1.978258309053337,3.8480645687467354
Seton Hall University,5972,5554,New Jersey,Suburb,NA,99.82,95.97,100.0,4,2,9,2,1,4,6,3,13,4.583709743719401,1.7594200060448795
Seton Hill University,2091,1551,Pennsylvania,Suburb,NA,80.82,63.4,95.21,1,1,2,1,0,1,2,1,3,1.150779189191079,0.49975595341822454
Sewanee - The University of the South,1700,1687,Tennessee,Rural,NA,86.89,56.98,99.25,1,1,3,1,0,2,2,1,5,0.10083006023768823,1.9274352936542654
Shaw University,1545,1466,North CaroliNA,Large City,private,58.66,35.06,84.34,1,0,1,0,0,1,1,0,2,0.25030974775332926,0.6323244596073149
Shawnee State University,3408,2832,Ohio,Town,public,68.26,43.77,90.98,1,0,2,0,0,1,1,0,3,0.9699877411749985,0.17727961311457038
SheNAndoah University,2060,1991,Virginia,Small City,NA,92.23,61.94,99.53,2,1,4,1,0,2,3,1,6,1.830401055744041,0.7226865930704548
Shepherd University,3419,2614,West Virginia,Town,NA,72.49,43.78,92.7,1,0,2,0,0,1,1,0,3,0.04489429717217504,1.2448101179602302
Shippensburg University of Pennsylvania,5573,5160,Pennsylvania,Town,NA,98.27,92.41,99.92,3,2,5,1,1,2,4,3,7,3.7063125257862306,0.34654128629562325
Shorter University,1402,1140,Georgia,Small City,NA,52.57,26.2,89.58,1,0,2,0,0,1,1,0,3,0.3744143633655944,0.3707726889928319
Shorter University - College of Adult & ProfessioNAl Programs,113,56,Georgia,Small City,NA,3.44,1.08,12.67,0,0,0,0,0,0,0,0,0,0.034994890868744556,0.0
SieNA College,3161,3039,New York,Suburb,NA,90.89,75.72,98.76,2,1,3,1,0,1,3,1,4,1.8445932614037028,0.5503066184724027
SieNA Heights University,2301,1290,Michigan,Town,NA,78.53,57.84,95.54,1,1,2,1,0,1,2,1,3,1.459087994600594,0.07884704968137371
Sierra Nevada College,452,410,Nevada,Town,private,57.23,30.64,92.89,1,0,2,0,0,1,1,0,3,0.21506645095493152,0.6330314598197481
Silver Lake College of the Holy Family,393,267,Wisconsin,Town,NA,10.94,6.42,20.68,0,0,0,0,0,0,0,0,0,0.046208603862645165,0.06952124482904264
Simmons College,1743,1553,Massachusetts,Large City,NA,83.33,59.62,97.35,1,1,2,1,0,1,2,1,3,1.3661076061364645,0.424101736534276
Simpson College,1433,1280,Iowa,Town,NA,42.45,20.16,79.17,0,0,1,0,0,1,0,0,2,0.42921757606480476,0.12309190491931177
Simpson University,779,619,California,Small City,NA,80.7,60.37,96.26,1,1,2,1,0,1,2,1,3,1.4297860319261773,0.2131828627669794
Skidmore College,2682,2636,New York,Suburb,private,91.01,73.87,99.06,2,1,3,1,0,2,3,1,5,0.6273081051678465,1.780011250971233
Slippery Rock University of Pennsylvania,7613,7125,Pennsylvania,Town,NA,99.55,96.66,99.99,4,2,6,2,1,3,6,3,9,4.670556434933868,0.7268886852456498
Smith College,2526,2505,Massachusetts,Suburb,private,95.24,79.04,99.88,2,1,4,1,1,2,3,2,6,0.705004492391786,2.3360383517613137
Soka University of America,409,412,California,Suburb,NA,55.47,36.14,80.66,1,0,1,0,0,1,1,0,2,0.6617191552716193,0.14616695677825375
Sonoma State University,8670,7887,California,Suburb,NA,100.0,100.0,100.0,14,8,27,7,4,13,21,12,40,20.378586699668475,0.048468598676818415
South CaroliNA State University,2523,2281,South CaroliNA,Town,NA,97.23,73.81,99.98,2,1,6,1,0,3,3,1,9,2.803964954887294,0.7782207808989793
South College,1410,1410,Tennessee,Midsize City,NA,29.25,5.48,68.97,0,0,1,0,0,0,0,0,1,0.34591334534097423,0.0
South Dakota State University,10886,8425,South Dakota,Town,NA,97.73,85.36,99.96,3,1,5,1,1,3,4,2,8,2.483760263896013,1.2978512372078603
South University - Columbia,806,556,South CaroliNA,Suburb,NA,71.18,34.17,94.79,1,0,2,0,0,1,1,0,3,1.2431219766992072,0.0
South University - SavanNAh,499,396,Georgia,Midsize City,NA,50.96,27.15,84.1,0,0,1,0,0,1,0,0,2,0.02167825098063822,0.6897066058428356
South University - Tampa,543,424,Florida,Large City,private,92.11,75.17,99.51,2,1,4,1,0,2,3,1,6,2.533640798314619,0.0
South University - West Palm Beach,699,535,Florida,Suburb,NA,96.04,82.98,99.88,2,1,4,1,1,2,3,2,6,3.2195435558694054,0.002207957523453027
Southeast Missouri State University,10462,7779,Missouri,Small City,NA,94.02,78.34,99.78,2,1,4,1,1,2,3,2,6,2.1302882369877314,0.6853941402163445
Southeastern LouisiaNA University,13317,8998,LouisiaNA,Small City,NA,100.0,99.78,100.0,9,4,22,5,2,11,14,6,33,13.281573572521312,0.7530871185535011
Southeastern Oklahoma State University,3122,2374,Oklahoma,Town,NA,99.38,86.4,100.0,3,1,8,2,1,4,5,2,12,1.1515207892036663,3.915784044824358
Southeastern University,6241,4288,Florida,Midsize City,private,100.0,100.0,100.0,14,8,31,7,4,16,21,12,47,19.153951154846247,2.1000547214043808
Southern Adventist University,2596,2173,Tennessee,Suburb,NA,97.1,82.01,99.98,2,1,5,1,1,3,3,2,8,0.15185841189082486,3.381545394444213
Southern Arkansas University Main Campus,3478,2924,Arkansas,Town,public,97.8,75.72,100.0,3,1,6,1,0,3,4,1,9,0.38109122463908013,3.4282506532183237
Southern Connecticut State University,7944,6814,Connecticut,Midsize City,NA,93.36,86.55,98.4,2,1,3,1,1,1,3,2,4,2.0137163497780857,0.6978844977406715
Southern Illinois University Carbondale,10990,9455,Illinois,Small City,NA,98.85,95.42,99.95,3,2,5,1,1,3,4,3,8,3.497354141402895,0.9645098758627026
Southern Illinois University Edwardsville,11408,9550,Illinois,Suburb,NA,98.25,94.62,99.87,3,2,4,1,1,2,4,3,6,3.691944298512185,0.3553677582220577
Southern Methodist University,6454,6240,Texas,Suburb,NA,100.0,99.99,100.0,15,6,36,8,3,19,23,9,55,17.676222373248265,4.661621928546822
Southern Nazarene University,1517,1483,Oklahoma,Suburb,NA,93.4,65.92,99.9,2,1,5,1,0,2,3,1,7,0.4656449846565426,2.246965835018107
Southern New Hampshire University,70662,19935,New Hampshire,Suburb,NA,100.0,100.0,100.0,35,17,71,18,8,36,53,25,107,4.65365113361378,48.08740752885036
Southern Oregon University,5522,3640,Oregon,Suburb,public,99.43,92.9,100.0,3,2,9,2,1,5,5,3,14,1.8461895420484309,3.3204327958150266
Southern University and A & M College,5152,4530,LouisiaNA,Midsize City,NA,99.9,94.74,100.0,5,2,11,2,1,6,7,3,17,4.279504720677121,2.62674844296608
Southern University at New Orleans,2108,1520,LouisiaNA,Large City,NA,89.75,63.06,99.55,2,1,4,1,0,2,3,1,6,2.0846251525817463,0.19217794006320343
Southern Utah University,8549,6279,Utah,Town,public,100.0,92.62,100.0,8,2,26,4,1,13,12,3,39,6.634262769750821,4.805509433176635
Southern Virginia University,908,853,Virginia,Town,NA,71.46,37.56,98.02,1,0,3,0,0,1,1,0,4,0.20819727648273453,1.0438956075380643
Southern Wesleyan University,1360,820,South CaroliNA,Suburb,NA,86.15,51.61,99.06,1,0,3,1,0,2,2,0,5,1.4174058270304857,0.5574635187510218
Southwest Baptist University,2827,1835,Missouri,Town,private,80.78,52.16,98.23,1,0,3,1,0,1,2,0,4,0.4805562094580624,1.1661017241205838
Southwest Minnesota State University,6711,1932,Minnesota,Town,public,73.94,53.8,93.09,1,1,2,0,0,1,1,1,3,0.6288462994429695,0.715064770939915
Southwestern Adventist University,802,652,Texas,Town,private,95.8,71.62,99.97,2,1,5,1,0,3,3,1,8,2.9005706634527075,0.2616607240753119
Southwestern Assemblies of God University,1788,1492,Texas,Suburb,private,99.86,92.45,100.0,4,2,11,2,1,6,6,3,17,5.973728065037918,0.5499130833726241
Southwestern Christian University,620,539,Oklahoma,Suburb,NA,39.94,18.73,71.83,0,0,1,0,0,0,0,0,1,0.2710913007173297,0.2381520594895255
Southwestern College - Winfield,1148,577,Kansas,Town,NA,64.87,33.89,93.06,1,0,2,0,0,1,1,0,3,0.030721064384068887,1.0130195786550007
Southwestern Oklahoma State University,4626,3713,Oklahoma,Town,public,97.47,77.5,99.99,2,1,6,1,0,3,3,1,9,2.0828107585167515,1.589499725582758
Southwestern University,1398,1367,Texas,Suburb,NA,99.92,93.68,100.0,5,2,12,2,1,6,7,3,18,7.014815807966241,0.0987796600820805
Spalding University,1250,916,Kentucky,Large City,NA,47.22,24.6,77.64,0,0,1,0,0,0,0,0,1,0.5715852195571658,0.06720440518221875
Spelman College,2139,2086,Georgia,Large City,NA,91.76,68.8,99.7,2,1,4,1,0,2,3,1,6,0.16568377535202067,2.3267033003364235
Spring Arbor University,1958,1380,Michigan,Suburb,NA,73.57,52.55,93.32,1,0,2,0,0,1,1,0,3,1.1700299001619894,0.16019271241834415
Spring Hill College,1376,1363,Alabama,Midsize City,NA,80.66,53.73,97.55,1,1,2,1,0,1,2,1,3,0.3481609380016114,1.2927722222705667
Springfield College,2230,2188,Massachusetts,Midsize City,private,83.87,63.16,97.03,1,1,2,1,0,1,2,1,3,1.057506738587679,0.7660195512021476
St. Andrews University,641,567,North CaroliNA,Town,NA,46.09,23.69,85.08,0,0,1,0,0,1,0,0,2,0.06238799969230306,0.554633356577962
St Catherine University,3157,2124,Minnesota,Large City,private,49.81,33.37,82.94,0,0,1,0,0,1,0,0,2,0.3174426146490511,0.3713869406518312
St. Francis College,2286,2097,New York,Large City,NA,82.15,64.85,95.42,1,1,2,1,0,1,2,1,3,1.5752240867225271,0.14700498736775755
St John's College MD,466,458,Maryland,Suburb,NA,44.36,24.54,72.59,0,0,1,0,0,0,0,0,1,0.05842132022598292,0.5270223883305613
St. John's College,319,309,New Mexico,Rural,NA,32.69,17.64,59.29,0,0,1,0,0,0,0,0,1,0.02167671697581889,0.37361601898523605
St John's University - New York,16760,11526,New York,Large City,NA,100.0,99.99,100.0,11,6,21,5,3,11,16,9,32,8.528315908180373,7.61975075572669
St Lawrence University,2411,2372,New York,Town,private,81.78,61.5,96.07,1,1,2,1,0,1,2,1,3,0.7656525997731243,0.9358520301443407
St Mary's College of Maryland,1574,1516,Maryland,Suburb,NA,67.01,47.31,87.72,1,0,1,0,0,1,1,0,2,0.8776180549503212,0.23086680580555066
St. Mary's University,2323,2228,Texas,Large City,NA,100.0,99.14,100.0,8,3,20,4,2,11,12,5,31,12.025398527942128,0.18955878269304888
St Olaf College,3039,3003,Minnesota,Town,NA,74.75,51.77,97.01,1,0,2,0,0,1,1,0,3,0.17831934383552225,1.1963875906350265
Stanford University,7064,7064,California,Suburb,NA,100.0,99.87,100.0,8,4,19,4,2,10,12,6,29,7.007133197786968,5.735070054225319
SUNY New Paltz,6733,6235,New York,Suburb,NA,99.31,95.15,99.99,3,2,6,2,1,3,5,3,9,4.667113743932544,0.3082952722992406
Stephen F Austin State University,10988,9567,Texas,Town,NA,100.0,100.0,100.0,40,15,101,21,8,55,61,23,156,60.07131949837757,0.20803223113888208
Stephens College,654,542,Missouri,Midsize City,NA,28.93,14.3,66.76,0,0,1,0,0,0,0,0,1,0.108028260795512,0.23296400599485853
Sterling College Kansas,698,599,Kansas,Rural,private,54.57,29.05,85.28,1,0,1,0,0,1,1,0,2,0.01804489704112784,0.7692545581085933
Sterling College Vermont,155,120,Vermont,Rural,private,14.34,8.02,26.86,0,0,0,0,0,0,0,0,0,4.144410758003037e-06,0.1546110466777113
Stetson University,3068,3028,Florida,Suburb,private,100.0,99.9,100.0,8,5,18,4,2,9,12,7,27,12.19693747107627,0.45458327271790416
Stevens Institute of Technology,3125,3113,New Jersey,Suburb,NA,96.62,81.75,99.92,2,1,5,1,1,2,3,2,7,2.32378734013054,1.0606975096833573
Stevenson University,3401,2926,Maryland,Rural,NA,90.0,74.29,98.59,2,1,3,1,0,1,3,1,4,1.8928507753218464,0.4084717106254616
Stillman College,675,552,Alabama,Midsize City,NA,36.82,16.4,68.21,0,0,1,0,0,0,0,0,1,0.2487694181380462,0.21006771807580354
Stonehill College,2494,2482,Massachusetts,Suburb,private,90.68,71.12,99.08,2,1,3,1,0,2,3,1,5,1.704406465122999,0.6667041569395068
Stony Brook University,17369,16212,New York,Suburb,NA,100.0,99.97,100.0,9,5,17,4,3,8,13,8,25,11.31277335515644,2.1202324344696444
Stratford University,1979,471,Virginia,Suburb,NA,91.63,57.95,99.47,2,1,3,1,0,2,3,1,5,2.0270318168666237,0.4514888273634705
Strayer University - District of Columbia,691,107,District of Columbia,Large City,NA,34.6,21.7,53.0,0,0,1,0,0,0,0,0,1,0.2039068959058902,0.2206405296073783
Suffolk University,5028,4762,Massachusetts,Large City,private,99.65,94.48,100.0,4,2,8,2,1,4,6,3,12,4.133185677923273,1.5232347446339496
Sul Ross State University,2292,1378,Texas,Town,NA,100.0,99.19,100.0,8,3,21,4,2,11,12,5,32,12.409543203140279,0.044368643797238524
Sullivan University,2596,1321,Kentucky,Large City,NA,70.67,42.18,94.35,1,0,2,0,0,1,1,0,3,0.960010534504853,0.26625724457416017
Summit Christian College,32,17,Nebraska,Town,NA,0.34,0.2,0.72,0,0,0,0,0,0,0,0,0,0.0006466802471933196,0.0027529547279413437
University at Albany,13510,12740,New York,Small City,public,100.0,99.78,100.0,7,4,12,3,2,6,10,6,18,9.386930152476621,0.7133682300134015
Binghamton University,13739,13345,New York,Suburb,public,100.0,99.83,100.0,7,4,13,4,2,6,11,6,19,8.599318109115357,2.1368119507135592
SUNY Fredonia,4393,4281,New York,Town,NA,96.06,86.21,99.68,2,1,4,1,1,2,3,2,6,3.167283746862628,0.06631085187379858
SUNY Geneseo,5558,5452,New York,Town,NA,98.32,91.76,99.93,3,2,5,1,1,2,4,3,7,3.9819791039825967,0.10107848608724256
Purchase College,4062,3712,New York,Suburb,public,96.35,85.67,99.79,2,1,4,1,1,2,3,2,6,2.350392445383845,0.9584918689249153
The College at Brockport,7182,6419,New York,Town,NA,99.51,96.13,99.99,4,2,6,2,1,3,6,3,9,5.154613391589236,0.1682665950493724
Buffalo State,8527,7665,New York,Large City,NA,99.82,97.9,100.0,4,3,8,2,1,4,6,4,12,6.096673521520413,0.23874685358460374
SUNY Cortland,6345,6196,New York,Town,public,99.1,94.21,99.99,3,2,6,2,1,3,5,3,9,4.4423954378805846,0.2668816155819968
SUNY Old Westbury,4634,4056,New York,Suburb,public,96.53,87.27,99.74,2,1,4,1,1,2,3,2,6,3.3400313697559905,0.019045747519427093
SUNY Oneonta,5940,5828,New York,Town,NA,98.71,93.04,99.96,3,2,5,1,1,3,4,3,8,4.293071221481237,0.05772667241861886
SUNY Oswego,7123,6836,New York,Town,NA,99.47,95.89,99.99,4,2,6,2,1,3,6,3,9,5.132653948001097,0.09671660183202445
SUNY Plattsburgh,5353,4894,New York,Town,public,97.87,90.42,99.89,3,2,5,1,1,2,4,3,7,3.7287135212660565,0.11680965845626028
SUNY Potsdam,3323,3196,New York,Town,public,91.19,77.28,98.67,2,1,3,1,0,1,3,1,4,2.348928482477969,0.07995689739564797
SUNY College of Environmental Science and Forestry,1791,1737,New York,Midsize City,NA,76.8,57.37,93.45,1,1,2,0,0,1,1,1,3,1.1060239753892838,0.354117045520207
SUNY Empire State College,9810,3772,New York,Suburb,NA,99.94,98.8,100.0,5,3,9,2,1,4,7,4,13,6.7400852186528954,0.6237170556898343
SUNY Polytechnic Institute,2179,1859,New York,Suburb,NA,79.72,62.42,94.05,1,1,2,1,0,1,2,1,3,1.5949875859518525,0.0
SUNY Maritime College,1640,1581,New York,Large City,public,76.55,56.34,93.64,1,1,2,0,0,1,1,1,3,0.8827696322432006,0.5664554069975286
SusquehanNA University,2354,2283,Pennsylvania,Town,NA,86.22,67.2,97.82,1,1,3,1,0,1,2,1,4,0.8049714777259293,1.1759962709730356
Swarthmore College,1581,1573,Pennsylvania,Suburb,NA,84.36,61.1,98.65,1,1,3,1,0,1,2,1,4,0.15066311080431832,1.7023992761152986
Sweet Briar College,320,314,Virginia,Suburb,NA,33.13,13.79,69.17,0,0,1,0,0,0,0,0,1,0.22988449278301937,0.1720748786206655
Syracuse University,15248,14675,New York,Midsize City,NA,100.0,99.97,100.0,10,6,20,5,3,10,15,9,30,4.65393807777966,10.492924174865687
Tabor College,712,554,Kansas,Town,private,59.44,33.69,88.22,1,0,1,0,0,1,1,0,2,0.01565879495304482,0.884897253152273
Talladega College,782,762,Alabama,Town,NA,50.48,28.23,79.82,0,0,1,0,0,1,0,0,2,0.25923168338684255,0.4426628395232035
Tarleton State University,11290,8429,Texas,Town,NA,100.0,100.0,100.0,41,16,104,21,8,57,62,24,161,61.98647556023502,0.1307156969943707
Taylor University,2111,1840,IndiaNA,Town,NA,69.81,50.45,90.11,1,0,2,0,0,1,1,0,3,0.33333539492211206,0.8635029490180826
Temple University,29583,26643,Pennsylvania,Large City,NA,100.0,100.0,100.0,15,9,28,8,5,14,23,14,42,16.12597495975554,6.777756714069433
Tennessee State University,6504,5431,Tennessee,Large City,NA,92.8,59.84,99.93,2,1,5,1,0,2,3,1,7,1.155988427834518,1.472451312258143
Tennessee Technological University,9365,8259,Tennessee,Town,NA,91.77,38.61,99.97,2,0,6,1,0,2,3,0,8,2.2423035293734075,0.25409167302061214
Tennessee Wesleyan University,931,863,Tennessee,Town,NA,30.46,10.43,65.35,0,0,1,0,0,0,0,0,1,0.20632136413599952,0.15664829897716212
Texas A&M InterNAtioNAl University,6800,5191,Texas,Large City,public,100.0,100.0,100.0,25,10,63,13,5,34,38,15,97,37.590505028085765,0.03356691587554378
Texas A&M University - College Station,53069,46724,Texas,Midsize City,public,100.0,100.0,100.0,189,74,482,98,37,262,287,111,744,285.29144544716036,1.8531233086521874
Texas A&M University - Commerce,8490,6068,Texas,Town,NA,100.0,100.0,100.0,31,12,78,16,6,43,47,18,121,46.080659081378236,0.3030488003442755
Texas A&M University - Corpus Christi,10174,8355,Texas,Large City,NA,100.0,100.0,100.0,37,14,94,19,7,51,56,21,145,55.739949102665086,0.12426840028016624
Texas A&M University - Kingsville,6782,5020,Texas,Town,NA,100.0,100.0,100.0,25,10,63,13,5,34,38,15,97,37.38451440515342,0.1008894989991444
Texas A&M University - TexarkaNA,1611,1166,Texas,Rural,NA,99.93,93.84,100.0,5,2,12,2,1,7,7,3,19,7.187402546098744,0.051169224390916944
Texas Christian University,9009,8738,Texas,Large City,NA,100.0,100.0,100.0,24,10,60,12,5,32,36,15,92,32.65229739184286,3.5236873660972146
Texas College,993,940,Texas,Midsize City,NA,98.79,82.66,100.0,3,1,7,2,1,4,5,2,11,4.025168118380629,0.3788538167245954
Texas Lutheran University,1359,1305,Texas,Town,private,99.94,94.43,100.0,5,2,13,3,1,7,8,3,20,7.432364367964231,0.04537399091800655
Texas Southern University,7971,6695,Texas,Large City,NA,100.0,100.0,100.0,25,10,63,13,5,34,38,15,97,35.94258004462703,2.1564294525932244
Texas State University,34177,28019,Texas,Suburb,NA,100.0,100.0,100.0,124,48,316,64,24,172,188,72,488,188.0137655958952,0.3243727084269207
