school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Virginia Tech,27189,26603,Virginia,Small City,public,100.0,100.0,100.0,33,16,60,14,6,27,47,22,87,35.445566435553566,12.083321469643098
Virginia State University,4299,3976,Virginia,Suburb,public,99.94,97.32,100.0,5,3,9,2,1,4,7,4,13,4.965875872753071,2.3853863126644383
Virginia Union University,1298,1201,Virginia,Midsize City,NA,88.02,66.48,97.88,1,1,3,1,0,1,2,1,4,1.1103475266043383,1.0095540518714012
Virginia Wesleyan University,1438,1354,Virginia,Large City,NA,91.36,68.83,98.89,2,1,3,1,0,1,3,1,4,1.939853384000544,0.5067725989356735
Viterbo University,1770,1394,Wisconsin,Small City,NA,44.82,28.39,68.65,0,0,1,0,0,0,0,0,1,0.21628527387726165,0.37781119922847795
Voorhees College,475,464,South CaroliNA,Town,private,69.61,41.77,91.53,1,0,2,0,0,1,1,0,3,0.9850292982820905,0.2043162488117026
Wabash College,865,864,IndiaNA,Town,NA,59.38,40.66,80.91,1,0,1,0,0,0,1,0,1,0.41293175208905736,0.4869750382004513
Wagner College,1797,1736,New York,Large City,NA,94.92,82.15,99.56,2,1,4,1,0,2,3,1,6,1.0341334816938264,1.9423887583522135
Wake Forest University,5099,5046,North CaroliNA,Midsize City,NA,99.99,99.13,100.0,6,3,12,3,1,5,9,4,17,0.5903277563380482,8.35573079295757
Walden University,7443,453,Minnesota,Large City,NA,100.0,99.99,100.0,14,7,28,6,3,12,20,10,40,0.01069102230960253,19.627734876255186
Waldorf University,2124,1482,Iowa,Town,private,99.55,94.11,100.0,4,2,8,2,1,3,6,3,11,0.3016190248929713,5.07845206629601
Walla Walla University,1650,1556,Washington,Suburb,NA,93.52,80.4,99.37,2,1,3,1,0,2,3,1,5,0.9276138207249662,1.8060702714581187
Walsh University,2012,1744,Ohio,Suburb,private,77.81,56.42,93.93,1,1,2,0,0,1,1,1,3,1.3324769627703092,0.1721933103211107
Warner Pacific College,404,396,Oregon,Large City,NA,32.36,20.78,52.36,0,0,1,0,0,0,0,0,1,0.16552934823082927,0.22503758121792572
Warner University,1003,869,Florida,Rural,NA,99.68,96.09,100.0,4,2,8,2,1,4,6,3,12,5.642335856680929,0.09122324969843253
Warren Wilson College,589,579,North CaroliNA,Suburb,private,57.87,36.02,82.5,1,0,1,0,0,1,1,0,2,0.054271242126481455,0.8087115169718883
Wartburg College,1525,1474,Iowa,Town,NA,67.73,39.3,93.37,1,0,2,0,0,1,1,0,3,0.8187890195958186,0.3113380489848654
Washburn University,5877,3944,Kansas,Midsize City,NA,72.87,48.19,90.85,1,0,2,0,0,1,1,0,3,0.9710228369057193,0.3330016204783311
Washington Adventist University,875,655,Maryland,Suburb,NA,74.99,54.26,92.26,1,1,2,0,0,1,1,1,3,0.4790029338421317,0.9050944738087792
Washington & Jefferson College,1411,1398,Pennsylvania,Suburb,NA,80.15,61.18,94.7,1,1,2,0,0,1,1,1,3,1.0110861059679983,0.6041137429425434
Washington and Lee University,1824,1823,Virginia,Town,private,96.65,82.64,99.88,2,1,5,1,1,2,3,2,7,0.5096067375034986,2.8797849366606276
Washington College,1489,1456,Maryland,Town,NA,84.78,66.22,96.52,1,1,2,1,0,1,2,1,3,0.8432121362624018,1.0378695587611977
Washington State University,25279,22166,Washington,Town,NA,100.0,100.0,100.0,24,15,39,10,7,18,34,22,57,29.94494193100877,4.256950875355321
Washington University in St Louis,7673,7074,Missouri,Suburb,NA,100.0,99.95,100.0,10,5,20,4,2,9,14,7,29,0.3659523577509737,13.939018592910745
Wayland Baptist University,3563,990,Texas,Town,NA,100.0,100.0,100.0,15,7,33,7,3,15,22,10,48,21.765872635971593,0.5483386357998782
Wayne State College,2756,2404,Nebraska,Town,public,42.43,26.37,67.01,0,0,1,0,0,0,0,0,1,0.22828765730203435,0.3235679587191581
Wayne State University,17300,12389,Michigan,Large City,public,100.0,100.0,100.0,13,7,26,5,3,11,18,10,37,18.38470172044626,0.3125565262218197
Waynesburg University,1374,1330,Pennsylvania,Town,private,75.74,57.34,91.78,1,1,2,0,0,1,1,1,3,1.1668727869479618,0.24869878767323958
Webber InterNAtioNAl University,626,584,Florida,Town,NA,97.63,87.9,99.94,3,1,5,1,1,2,4,2,7,3.6915939193601703,0.03985675594090131
Weber State University,27106,11311,Utah,Small City,NA,100.0,100.0,100.0,35,13,85,14,5,38,49,18,123,44.19285813618423,4.907367630184962
Webster University,3080,2297,Missouri,Suburb,private,96.46,80.21,99.93,2,1,5,1,0,2,3,1,7,1.1611292098734165,2.1743979580199295
Wellesley College,2513,2374,Massachusetts,Suburb,private,98.95,92.03,99.98,3,2,6,1,1,3,4,3,9,0.6020263960581461,3.9437310868443722
Wells College,486,481,New York,Rural,NA,48.85,32.75,69.12,0,0,1,0,0,0,0,0,1,0.4163554041498897,0.2533464701054007
Wentworth Institute of Technology,4263,3904,Massachusetts,Large City,private,99.87,97.66,100.0,5,3,8,2,1,4,7,4,12,5.511008845227357,1.1045260035388484
Wesley College,1447,1303,Delaware,Small City,private,85.32,66.79,96.86,1,1,2,1,0,1,2,1,3,0.14875733775721758,1.7682288418576693
Wesleyan College,565,431,Georgia,Midsize City,NA,54.26,28.96,85.23,1,0,1,0,0,1,1,0,2,0.3392246723932435,0.4416638502797397
Wesleyan University,2975,2896,Connecticut,Small City,private,99.51,94.94,100.0,4,2,7,2,1,3,6,3,10,0.06892901168793722,5.241358614228262
West Chester University of Pennsylvania,14450,13020,Pennsylvania,Suburb,NA,100.0,100.0,100.0,12,7,22,5,3,9,17,10,31,12.287801738994766,5.086430718953398
West Liberty University,2174,1869,West Virginia,Rural,NA,50.15,31.38,72.16,0,0,1,0,0,0,0,0,1,0.11076360889031386,0.58501237312863
West Texas A&M University,7393,5615,Texas,Town,public,100.0,100.0,100.0,33,16,70,14,7,32,47,23,102,46.092436170292785,0.813034205536426
West Virginia State University,3754,1786,West Virginia,Suburb,NA,74.37,51.91,92.49,1,1,2,0,0,1,1,1,3,0.2254933626302158,1.133789118407082
West Virginia University,22507,20712,West Virginia,Small City,public,100.0,100.0,100.0,13,7,23,5,3,10,18,10,33,0.7408758579030499,17.48897130909127
West Virginia University Institute of Technology,1621,1111,West Virginia,Small City,public,34.68,19.7,55.76,0,0,1,0,0,0,0,0,1,0.10564367644811837,0.3195474853989879
West Virginia Wesleyan College,1322,1289,West Virginia,Town,private,51.72,33.16,73.7,1,0,1,0,0,0,1,0,1,0.060645960336428356,0.6666055069756772
Western CaroliNA University,9408,8040,North CaroliNA,Town,NA,99.77,95.06,100.0,4,2,9,2,1,4,6,3,13,4.454337797173478,1.6327068649152825
Western Connecticut State University,5082,4089,Connecticut,Small City,NA,87.99,77.39,96.27,1,1,2,1,0,1,2,1,3,1.4942134823380409,0.6240547392431331
Western Governors University,72383,72385,Utah,Suburb,NA,100.0,100.0,100.0,111,56,230,47,23,101,158,79,331,11.860385288112477,146.01488951058758
Western Illinois University,7596,6668,Illinois,Town,NA,98.48,93.36,99.94,3,2,5,1,1,2,4,3,7,3.9168500967751116,0.2682266561260164
Western InterNAtioNAl University,593,597,ArizoNA,Midsize City,NA,76.93,53.74,94.42,1,1,2,0,0,1,1,1,3,0.48147610517346934,0.9821272285577447
Western Kentucky University,17655,12919,Kentucky,Small City,NA,100.0,99.98,100.0,13,6,30,5,2,12,18,8,42,14.558769002079753,3.8551587753884635
Western Michigan University,17938,15063,Michigan,Small City,NA,100.0,100.0,100.0,13,8,26,6,3,11,19,11,37,17.166658740957487,1.8210029031823896
Western New England University,2737,2613,Massachusetts,Midsize City,private,96.91,87.07,99.79,2,1,4,1,1,2,3,2,6,2.2284845939332687,1.245877065863258
Western New Mexico University,2170,1266,New Mexico,Town,public,98.88,83.41,100.0,3,1,8,1,0,3,4,1,11,3.078912826056266,1.410994313243778
Western Oregon University,4758,4065,Oregon,Town,public,97.32,89.9,99.77,3,2,4,1,1,2,4,3,6,2.7795688154920852,0.8386274526753863
Western Colorado University,2427,1832,Colorado,Town,NA,89.05,64.36,99.39,2,1,4,1,0,2,3,1,6,0.73307783000868,1.4752562582002202
Western Washington University,14961,13728,Washington,Small City,NA,100.0,100.0,100.0,14,9,23,6,4,10,20,13,33,17.654712055572492,1.8888044293436466
Westfield State University,5585,4800,Massachusetts,Suburb,NA,100.0,99.77,100.0,7,4,13,3,2,6,10,6,19,10.307481443329964,0.1839508304568468
Westminster College Missouri,765,760,Missouri,Town,NA,51.88,29.47,79.75,1,0,1,0,0,0,1,0,1,0.3300411450744763,0.4004165002007633
Westminster College Pennsylvania,1193,1170,Pennsylvania,Town,private,69.75,50.51,88.33,1,0,2,0,0,1,1,0,3,0.8410444345715675,0.3538832310211646
Westminster College Utah,2033,1906,Utah,Midsize City,NA,97.83,79.35,99.99,3,1,6,1,0,3,4,1,9,2.067670074440916,1.757061414199082
Westmont College,1295,1294,California,Suburb,private,98.17,89.2,99.96,3,2,5,1,1,2,4,3,7,3.3367679294601205,0.6579809432173902
Wheaton College Illinois,2386,2310,Illinois,Suburb,private,96.79,84.59,99.88,2,1,5,1,1,2,3,2,7,0.2795077910510825,3.153289983075531
Wheaton College Massachusetts,1686,1675,Massachusetts,Suburb,private,90.29,73.17,98.64,2,1,3,1,0,1,3,1,4,1.2001050780437796,1.129676356483863
Wheeling Jesuit University,721,670,West Virginia,Small City,NA,38.43,23.64,59.19,0,0,1,0,0,0,0,0,1,0.016369361470118,0.4681864691187173
Boston University Wheelock College of Education and Human Development,613,593,Massachusetts,Large City,NA,61.09,41.64,81.94,1,0,1,0,0,1,1,0,2,0.7342748174873126,0.2086828489371172
Whitman College,1512,1455,Washington,Small City,NA,92.54,77.62,99.21,2,1,3,1,0,1,3,1,4,0.736865063223776,1.8553131750878897
Whittier College,1684,1640,California,Suburb,NA,99.54,95.09,100.0,4,2,7,2,1,3,6,3,10,4.625222872518979,0.7364307841704677
Whitworth University,2252,2211,Washington,Suburb,private,96.63,86.23,99.88,2,1,5,1,1,2,3,2,7,1.7219648108669092,1.6652441964746592
Wichita State University,12403,8749,Kansas,Large City,NA,95.46,78.57,99.73,2,1,4,1,0,2,3,1,6,2.0577643269224355,1.0316632164055195
Widener University,3438,2919,Pennsylvania,Suburb,private,99.35,94.44,99.99,4,2,6,1,1,3,5,3,9,1.9254419198242545,3.103066064616793
Wilberforce University,613,489,Ohio,Rural,private,51.68,33.1,75.7,1,0,1,0,0,0,1,0,1,0.13083753122809239,0.5956811899258532
Wiley College,1325,1188,Texas,Town,NA,99.89,96.1,100.0,5,2,10,2,1,4,7,3,14,5.720692432483147,1.0289666367057153
Wilkes University,2489,2233,Pennsylvania,Small City,NA,95.49,84.0,99.61,2,1,4,1,1,2,3,2,6,1.9315512014313119,1.1658740181403597
Willamette University,1950,1901,Oregon,Midsize City,private,96.74,85.96,99.85,2,1,4,1,1,2,3,2,6,0.3595297443573612,3.0596663324732436
William Carey University,3099,1676,Mississippi,Small City,private,100.0,99.73,100.0,8,4,16,3,2,7,11,6,23,10.752447511409988,1.0744726960474629
William Jewell College,922,909,Missouri,Suburb,NA,49.81,26.84,78.74,0,0,1,0,0,0,0,0,1,0.3129405676094775,0.37540875151734804
William Paterson University of New Jersey,8839,7285,New Jersey,Suburb,NA,100.0,100.0,100.0,15,8,28,6,3,11,21,11,39,21.03983285749189,0.26272498466090444
William Penn University,1284,1068,Iowa,Town,NA,84.19,58.37,98.42,1,1,3,1,0,1,2,1,4,0.4569985225651081,1.3842346141185484
William Woods University,959,794,Missouri,Town,NA,55.35,33.44,81.61,1,0,1,0,0,0,1,0,1,0.3579720882673076,0.4477764821951125
Williams Baptist College,492,447,Arkansas,Rural,NA,31.38,14.46,56.99,0,0,1,0,0,0,0,0,1,0.2184583764607876,0.15763346777941217
Williams College,2073,2047,Massachusetts,Town,private,97.84,88.49,99.93,3,2,5,1,1,2,4,3,7,0.5566276842242531,3.274049694114055
Wilmington College,1168,1098,Ohio,Town,NA,58.81,38.86,80.81,1,0,1,0,0,0,1,0,1,0.7299357005356732,0.15649418900350748
Wilmington University,8441,3035,Delaware,Suburb,private,99.03,94.64,99.96,3,2,5,1,1,2,4,3,7,2.5026850697323435,2.132928411192498
Wilson College,827,565,Pennsylvania,Small City,NA,58.9,40.92,79.25,1,0,1,0,0,0,1,0,1,0.5915821022833907,0.29700976738604346
Wingate University,2588,2537,North CaroliNA,Suburb,NA,88.2,66.18,98.7,2,1,3,1,0,1,3,1,4,1.1161444135446186,1.0188375674750403
WinoNA State University,7463,6522,Minnesota,Town,public,81.44,65.03,94.45,1,1,2,0,0,1,1,1,3,0.8935750828589606,0.7902218526794795
Winston - Salem State University,4688,4072,North CaroliNA,Midsize City,NA,95.58,78.74,99.82,2,1,4,1,0,2,3,1,6,2.1232343499860242,0.9934630397004509
Winthrop University,5014,4488,South CaroliNA,Small City,public,100.0,99.91,100.0,11,5,22,4,2,9,15,7,31,14.891705227471212,0.5450348764106658
Wisconsin Lutheran College,992,921,Wisconsin,Large City,NA,47.01,31.69,69.08,0,0,1,0,0,0,0,0,1,0.1390666735589838,0.49481770895996946
Wittenberg University,1860,1775,Ohio,Small City,NA,78.87,57.5,94.94,1,1,2,0,0,1,1,1,3,0.9268806159632229,0.6263779680392711
Wofford College,1679,1663,South CaroliNA,Small City,private,98.41,85.01,99.98,3,1,6,1,1,3,4,2,9,3.2328338609192544,0.9038760463059383
Woodbury University,1023,923,California,Large City,private,97.13,86.86,99.87,2,1,5,1,1,2,3,2,7,3.446892283567715,0.09680099809408681
Worcester Polytechnic Institute,4435,4301,Massachusetts,Midsize City,NA,99.9,97.92,100.0,5,3,9,2,1,4,7,4,13,4.107596492449187,2.813350852082673
