school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
University of the Ozarks,756,747,Arkansas,Town,NA,98.67,83.29,100.0,3,1,7,1,1,3,4,2,10,0.8911312035447188,3.3950286249561965
University of the Pacific,3552,3452,California,Large City,private,100.0,100.0,100.0,17,9,35,8,4,17,25,13,52,23.528787430434523,1.6607134594870758
University of the Southwest,509,417,New Mexico,Rural,NA,97.81,78.07,99.99,3,1,6,1,0,3,4,1,9,1.4731007111160819,2.3275287211068845
University of the West,185,148,California,Suburb,NA,74.31,50.45,93.75,1,0,2,0,0,1,1,0,3,1.3539115628710379,0.0
University of Toledo,16191,13056,Ohio,Large City,public,100.0,100.0,100.0,27,15,52,13,6,25,40,21,77,33.70795027638435,6.097168225750658
University of Tulsa,3347,3203,Oklahoma,Large City,private,100.0,99.95,100.0,12,5,28,6,2,15,18,7,43,4.9387173193202525,13.1338441657671
University of Utah,24637,18066,Utah,Midsize City,NA,100.0,100.0,100.0,95,34,253,48,16,137,143,50,390,113.19336079234918,29.75142303779526
University of Vermont,11341,10395,Vermont,Small City,NA,100.0,100.0,100.0,19,10,35,9,5,17,28,15,52,0.018583219326619414,27.197614141834357
University of Virginia - Main Campus,16658,15766,Virginia,Suburb,public,100.0,100.0,100.0,57,26,110,30,12,59,87,38,169,63.32091503532168,23.857979019508463
University of Washington - Bothell Campus,5365,4641,Washington,Suburb,NA,100.0,100.0,100.0,13,9,22,7,4,12,20,13,34,19.291808173905284,0.7423899070422522
University of Washington - Seattle Campus,31328,28759,Washington,Large City,public,100.0,100.0,100.0,83,51,148,43,25,80,126,76,228,95.02677026267588,30.491739704696364
University of Washington - Tacoma Campus,4436,3945,Washington,Midsize City,NA,100.0,100.0,100.0,11,7,18,6,4,10,17,11,28,15.988816774433621,0.30504204461451806
University of West Alabama,2111,1843,Alabama,Rural,NA,100.0,99.67,100.0,8,4,17,4,2,8,12,6,25,10.078099826992716,2.2771153639022432
University of West Georgia,11230,8938,Georgia,Town,public,100.0,99.99,100.0,24,7,70,11,3,35,35,10,105,32.88968062334723,1.4094581763973844
University of Wisconsin - Eau Claire,10184,9476,Wisconsin,Small City,public,99.54,95.19,100.0,4,2,7,2,1,3,6,3,10,3.760791785867648,1.6085572839577362
University of Wisconsin - Green Bay,6812,4095,Wisconsin,Midsize City,public,98.14,89.81,99.94,3,2,5,1,1,2,4,3,7,3.231875397944873,0.7523131972318772
University of Wisconsin - La Crosse,9701,9094,Wisconsin,Small City,NA,99.64,95.78,100.0,4,2,7,2,1,4,6,3,11,4.065761653689914,1.5675810230153466
University of Wisconsin - Madison,31358,28977,Wisconsin,Large City,NA,100.0,100.0,100.0,26,14,50,12,6,24,38,20,74,9.816406339506804,27.668623650000434
University of Wisconsin - Milwaukee,20356,17076,Wisconsin,Large City,NA,100.0,99.85,100.0,8,5,14,3,2,7,11,7,21,9.683548179267401,1.511279132046468
University of Wisconsin - Oshkosh,12410,7994,Wisconsin,Small City,NA,99.86,97.9,100.0,5,3,8,2,1,4,7,4,12,6.086816091271136,0.5177173356523993
University of Wisconsin - Parkside,4135,3275,Wisconsin,Suburb,NA,92.8,77.92,99.27,2,1,3,1,0,2,3,1,5,1.878634515809438,0.7504602878067664
University of Wisconsin - Platteville,7614,6723,Wisconsin,Town,NA,99.86,96.65,100.0,5,2,9,2,1,5,7,3,14,2.9671655786800017,3.592283595662471
University of Wisconsin - River Falls,5680,5014,Wisconsin,Town,NA,95.81,82.07,99.77,2,1,4,1,1,2,3,2,6,1.3482083760657606,1.8219487865624127
University of Wisconsin - Stevens Point,7896,7224,Wisconsin,Town,NA,99.13,93.16,99.99,3,2,6,1,1,3,4,3,9,3.651083153548747,1.0910241409820736
University of Wisconsin - Stout,8129,6605,Wisconsin,Town,public,99.06,92.37,99.99,3,2,6,1,1,3,4,3,9,2.6138836525888616,2.045262689106112
University of Wisconsin - Superior,2373,1829,Wisconsin,Suburb,NA,80.6,57.33,96.4,1,1,2,1,0,1,2,1,3,0.6688200566597222,0.9689786406647911
University of Wisconsin - Whitewater,11128,9830,Wisconsin,Town,NA,99.94,98.55,100.0,5,3,10,2,1,4,7,4,14,4.88304063940503,2.570013170669143
University of Wyoming,9796,8281,Wyoming,Town,NA,100.0,98.37,100.0,7,3,19,3,1,11,10,4,30,0.022296331670678342,10.051342534658303
Upper Iowa University,4275,2107,Iowa,Rural,private,100.0,99.56,100.0,9,4,21,4,2,11,13,6,32,6.378242744930879,6.61336278045934
Ursinus College,1507,1489,Pennsylvania,Suburb,private,99.53,94.37,100.0,4,2,7,2,1,3,6,3,10,1.6699577447767133,3.6690325290007375
Ursuline College,620,455,Ohio,Suburb,private,77.1,54.0,93.86,1,1,2,0,0,1,1,1,3,1.329531658620733,0.14276927218103325
Utah State University,24621,17188,Utah,Small City,public,100.0,100.0,100.0,90,32,244,46,14,134,136,46,378,109.76623616507138,26.667362382548575
Utah Valley University,36870,18404,Utah,Small City,NA,100.0,100.0,100.0,142,50,380,72,23,204,214,73,584,190.26032015954905,23.6450154024195
Utica College,3686,2901,New York,Small City,NA,100.0,99.85,100.0,8,4,13,3,2,6,11,6,19,8.721122083823618,2.257763199465092
Valdosta State University,8774,7166,Georgia,Small City,NA,100.0,99.97,100.0,19,6,56,9,2,28,28,8,84,25.680286572242277,1.9541899061331602
Valley City State University,1373,834,North Dakota,Town,NA,99.99,96.62,100.0,6,2,14,3,1,9,9,3,23,7.749276760613025,1.2189166465520775
University of Valley Forge,700,589,Pennsylvania,Suburb,NA,91.01,70.8,99.15,2,1,3,1,0,2,3,1,5,0.5931656840976692,1.8087848152285022
Valparaiso University,3228,3153,IndiaNA,Suburb,NA,99.98,98.86,100.0,6,3,12,3,1,6,9,4,18,3.5087710939569985,5.028501365582775
Vanderbilt University,6888,6805,Tennessee,Large City,NA,100.0,100.0,100.0,24,11,52,12,5,27,36,16,79,3.2535799838640562,32.604144145245584
Vanguard University of Southern California,1842,1524,California,Midsize City,NA,100.0,99.9,100.0,9,5,20,4,2,10,13,7,30,11.043527288499439,2.79522656582335
Vassar College,2352,2334,New York,Suburb,private,100.0,99.45,100.0,7,4,13,3,2,7,10,6,20,1.7546654009688356,8.188054770593942
Villanova University,6948,6525,Pennsylvania,Suburb,NA,100.0,100.0,100.0,19,11,38,9,5,18,28,16,56,2.2486559731646834,26.265917033042594
Virginia Commonwealth University,23666,20036,Virginia,Midsize City,NA,100.0,100.0,100.0,79,35,147,42,17,80,121,52,227,113.00452775989801,8.324246834022329
Virginia Military Institute,1724,1722,Virginia,Town,public,99.98,97.99,100.0,6,3,11,3,1,6,9,4,17,5.431851285633292,3.2603999100665124
Virginia Tech,27189,26603,Virginia,Small City,public,100.0,100.0,100.0,87,40,164,45,19,87,132,59,251,99.92299401698772,31.52292757446989
Virginia State University,4299,3976,Virginia,Suburb,public,100.0,99.99,100.0,14,6,25,7,3,13,21,9,38,13.999076189807807,6.49282735014489
Virginia Union University,1298,1201,Virginia,Midsize City,NA,99.68,93.64,100.0,4,2,7,2,1,4,6,3,11,3.130130518844667,2.5874255244355333
Virginia Wesleyan University,1438,1354,Virginia,Large City,NA,99.89,95.08,100.0,4,2,8,2,1,4,6,3,12,5.468552983509192,1.3085915003310995
Viterbo University,1770,1394,Wisconsin,Small City,NA,83.03,57.3,98.08,1,1,3,1,0,1,2,1,4,0.5948422174355091,1.1736236553912973
Voorhees College,475,464,South CaroliNA,Town,private,99.54,92.53,100.0,4,2,7,2,1,4,6,3,11,4.759840711529194,0.5902986500178793
Wabash College,865,864,IndiaNA,Town,NA,95.05,79.54,99.75,2,1,4,1,0,2,3,1,6,1.6943821325052932,1.302209881608234
Wagner College,1797,1736,New York,Large City,NA,99.95,98.39,100.0,5,3,10,2,1,5,7,4,15,2.442030194406214,5.053875657950737
Wake Forest University,5099,5046,North CaroliNA,Midsize City,NA,100.0,100.0,100.0,16,8,33,8,4,17,24,12,50,1.5466038270854756,21.819293380469208
Walden University,7443,453,Minnesota,Large City,NA,100.0,100.0,100.0,42,21,87,21,10,44,63,31,131,0.029874398292648117,62.978790459180566
Waldorf University,2124,1482,Iowa,Town,private,100.0,99.85,100.0,9,4,20,5,2,10,14,6,30,1.1824832055208934,12.576943995723042
Walla Walla University,1650,1556,Washington,Suburb,NA,99.85,97.47,100.0,4,2,9,2,1,5,6,3,14,2.5941635991425667,3.9194700792200727
Walsh University,2012,1744,Ohio,Suburb,private,99.29,92.71,99.99,3,2,6,2,1,3,5,3,9,4.521342283710226,0.4258615766035723
Warner Pacific College,404,396,Oregon,Large City,NA,62.32,42.55,88.08,1,0,1,0,0,1,1,0,2,0.3685003537818738,0.6051162082439795
Warner University,1003,869,Florida,Rural,NA,100.0,99.86,100.0,9,4,17,4,2,9,13,6,26,12.441898636240392,0.29155963578404265
Warren Wilson College,589,579,North CaroliNA,Suburb,private,90.69,67.47,99.47,2,1,3,1,0,2,3,1,5,0.14218560769389454,2.2212391156312377
Wartburg College,1525,1474,Iowa,Town,NA,98.32,77.3,100.0,3,1,7,1,0,4,4,1,11,3.2100238533711116,0.868046720119362
Washburn University,5877,3944,Kansas,Midsize City,NA,99.23,92.46,99.98,3,2,6,2,1,3,5,3,9,3.9349688790923634,0.9306654587229113
Washington Adventist University,875,655,Maryland,Suburb,NA,97.36,84.74,99.93,2,1,5,1,1,2,3,2,7,1.264810862397568,2.356617520936564
Washington & Jefferson College,1411,1398,Pennsylvania,Suburb,NA,97.56,86.21,99.94,3,1,5,1,1,2,4,2,7,2.0523119313901934,1.6509235639552995
Washington and Lee University,1824,1823,Virginia,Town,private,99.99,98.93,100.0,6,3,13,3,1,7,9,4,20,1.4366093168566814,8.046431433825951
Washington College,1489,1456,Maryland,Town,NA,99.22,92.48,99.99,3,2,6,2,1,3,5,3,9,2.226508010495065,2.612285075658475
Washington State University,25279,22166,Washington,Town,NA,100.0,100.0,100.0,62,39,107,33,20,59,95,59,166,83.74398548217975,10.833284853855176
Washington University in St Louis,7673,7074,Missouri,Suburb,NA,100.0,100.0,100.0,25,12,53,12,6,27,37,18,80,1.1105541012133142,35.901721494091916
Wayland Baptist University,3563,990,Texas,Town,NA,100.0,100.0,100.0,42,18,98,22,9,54,64,27,152,62.45373256100494,1.611536075176581
Wayne State College,2756,2404,Nebraska,Town,public,78.74,48.01,97.71,1,0,2,0,0,1,1,0,3,0.4041755784217366,1.1403826184602293
Wayne State University,17300,12389,Michigan,Large City,public,100.0,100.0,100.0,38,18,85,19,8,43,57,26,128,56.00161258028032,0.8740249188767437
Waynesburg University,1374,1330,Pennsylvania,Town,private,95.21,81.28,99.72,2,1,4,1,1,2,3,2,6,2.368529177616477,0.6669387637444886
Webber InterNAtioNAl University,626,584,Florida,Town,NA,99.97,98.61,100.0,6,3,11,3,1,6,9,4,17,8.140323177759031,0.09354773068706608
Weber State University,27106,11311,Utah,Small City,NA,100.0,100.0,100.0,103,36,278,52,16,150,155,52,428,142.29791327628007,13.199034942410734
Webster University,3080,2297,Missouri,Suburb,private,99.99,98.22,100.0,6,3,15,3,1,8,9,4,23,3.5236739940366375,6.041041344480852
Wellesley College,2513,2374,Massachusetts,Suburb,private,100.0,99.62,100.0,7,4,15,4,2,8,11,6,23,1.2959143604263514,9.621219951381722
Wells College,486,481,New York,Rural,NA,80.14,59.13,95.18,1,1,2,1,0,1,2,1,3,0.9831926792205542,0.6289549781226709
Wentworth Institute of Technology,4263,3904,Massachusetts,Large City,private,100.0,99.96,100.0,10,5,18,5,2,9,15,7,27,11.862927522329093,2.5437903098404973
Wesley College,1447,1303,Delaware,Small City,private,99.33,93.36,99.99,3,2,7,2,1,3,5,3,10,0.2620839202020756,4.730165564431374
Wesleyan College,565,431,Georgia,Midsize City,NA,90.75,58.52,99.83,2,1,4,1,0,2,3,1,6,1.2718939276544654,1.1001290039441243
Wesleyan University,2975,2896,Connecticut,Small City,private,100.0,99.86,100.0,9,5,17,4,2,9,13,7,26,0.09894698889630588,12.588476524504543
West Chester University of Pennsylvania,14450,13020,Pennsylvania,Suburb,NA,100.0,100.0,100.0,27,15,52,12,7,25,39,22,77,24.941893643521507,14.197258354950437
West Liberty University,2174,1869,West Virginia,Rural,NA,86.73,64.17,97.84,1,1,3,1,0,1,2,1,4,0.34623094053106246,1.670124021686301
West Texas A&M University,7393,5615,Texas,Town,public,100.0,100.0,100.0,89,38,205,46,18,114,135,56,319,132.2549630703634,2.249569712480524
West Virginia State University,3754,1786,West Virginia,Suburb,NA,97.2,82.59,99.92,2,1,5,1,1,2,3,2,7,0.704859473333745,2.8576833018032777
West Virginia University,22507,20712,West Virginia,Small City,public,100.0,100.0,100.0,32,17,62,15,7,31,47,24,93,2.31587023633863,45.09659906255754
West Virginia University Institute of Technology,1621,1111,West Virginia,Small City,public,68.62,42.35,89.85,1,0,2,0,0,1,1,0,3,0.3302267759622438,0.8249427475233466
West Virginia Wesleyan College,1322,1289,West Virginia,Town,private,84.72,61.65,97.34,1,1,2,1,0,1,2,1,3,0.1895704563714997,1.6838389495840724
Western CaroliNA University,9408,8040,North CaroliNA,Town,NA,100.0,99.97,100.0,12,6,26,5,2,12,17,8,38,11.669950820159269,5.402824052799865
Western Connecticut State University,5082,4089,Connecticut,Small City,NA,97.47,89.96,99.83,3,2,4,1,1,2,4,3,6,2.144930287336275,1.5283528646171547
Western Governors University,72383,72385,Utah,Suburb,NA,100.0,100.0,100.0,303,139,673,149,64,352,452,203,1025,38.18961136096413,413.4002333843053
Western Illinois University,7596,6668,Illinois,Town,NA,100.0,99.87,100.0,9,5,17,4,2,8,13,7,25,11.481522166151896,0.8415810584583122
Western InterNAtioNAl University,593,597,ArizoNA,Midsize City,NA,98.35,86.04,99.99,3,1,6,1,1,3,4,2,9,1.1498549256294346,2.927467250527963
Western Kentucky University,17655,12919,Kentucky,Small City,NA,100.0,100.0,100.0,34,15,82,16,7,40,50,22,122,38.20352234194794,12.249741954160598
Western Michigan University,17938,15063,Michigan,Small City,NA,100.0,100.0,100.0,39,19,85,19,8,43,58,27,128,52.29133367118063,5.00178283142939
Western New England University,2737,2613,Massachusetts,Midsize City,private,99.95,98.59,100.0,5,3,9,2,1,5,7,4,14,4.797007583348692,2.760551897087358
Western New Mexico University,2170,1266,New Mexico,Town,public,100.0,98.81,100.0,9,3,23,4,1,11,13,4,34,9.129146621484091,3.517767429568369
Western Oregon University,4758,4065,Oregon,Town,public,99.98,99.46,100.0,6,4,10,3,2,5,9,6,15,6.187857940705225,2.111499003226611
Western Colorado University,2427,1832,Colorado,Town,NA,99.7,90.87,100.0,4,2,10,2,1,5,6,3,15,1.7070883107124628,4.07705554230121
Western Washington University,14961,13728,Washington,Small City,NA,100.0,100.0,100.0,36,23,63,19,11,36,55,34,99,49.37314466931479,5.108842236188872
Westfield State University,5585,4800,Massachusetts,Suburb,NA,100.0,100.0,100.0,15,9,28,7,4,14,22,13,42,22.18775341031609,0.3673133163796125
Westminster College Missouri,765,760,Missouri,Town,NA,87.72,58.03,99.35,1,1,3,1,0,2,2,1,5,1.0015744931503254,1.0877756741283082
Westminster College Pennsylvania,1193,1170,Pennsylvania,Town,private,93.95,77.94,99.58,2,1,4,1,0,2,3,1,6,1.7071597737445114,1.0937093660586055
Westminster College Utah,2033,1906,Utah,Midsize City,NA,100.0,98.51,100.0,7,3,19,4,1,11,11,4,30,6.657753070192293,4.606808348270091
Westmont College,1295,1294,California,Suburb,private,99.98,98.58,100.0,6,3,12,3,1,6,9,4,18,6.652462760269046,1.8853684229455554
Wheaton College Illinois,2386,2310,Illinois,Suburb,private,99.99,98.79,100.0,6,3,13,3,1,6,9,4,19,0.8193254322414302,8.228841909131328
Wheaton College Massachusetts,1686,1675,Massachusetts,Suburb,private,99.41,93.54,100.0,3,2,7,2,1,3,5,3,10,2.5833309217679403,2.531991657983567
Wheeling Jesuit University,721,670,West Virginia,Small City,NA,75.75,52.21,93.59,1,1,2,0,0,1,1,1,3,0.05116824446650467,1.3624437687378939
Boston University Wheelock College of Education and Human Development,613,593,Massachusetts,Large City,NA,86.97,67.42,97.83,1,1,3,1,0,1,2,1,4,1.5805906297659107,0.45278226852761316
Whitman College,1512,1455,Washington,Small City,NA,99.82,96.73,100.0,4,2,8,2,1,4,6,3,12,2.060715873121701,4.230191331395715
Whittier College,1684,1640,California,Suburb,NA,100.0,99.67,100.0,8,4,16,4,2,8,12,6,24,9.221235509283826,2.064263750638206
Whitworth University,2252,2211,Washington,Suburb,private,99.99,99.26,100.0,6,3,13,3,2,7,9,5,20,4.815644540380145,4.062409763923406
Wichita State University,12403,8749,Kansas,Large City,NA,100.0,99.71,100.0,8,4,14,4,2,7,12,6,21,8.338875543595913,2.8881655343917974
Widener University,3438,2919,Pennsylvania,Suburb,private,100.0,99.9,100.0,9,5,17,4,2,8,13,7,25,3.9082798210058973,8.625451368305695
Wilberforce University,613,489,Ohio,Rural,private,86.87,63.35,98.66,1,1,3,1,0,1,2,1,4,0.4439560898733555,1.5806199941944545
Wiley College,1325,1188,Texas,Town,NA,100.0,99.97,100.0,13,6,29,6,3,16,19,9,45,16.41462307610893,2.7769302174374033
Wilkes University,2489,2233,Pennsylvania,Small City,NA,99.92,98.05,100.0,5,3,9,2,1,4,7,4,13,3.9206804973284965,3.1917705102610716
Willamette University,1950,1901,Oregon,Midsize City,private,99.96,98.52,100.0,5,3,11,3,1,6,8,4,17,0.80038276841423,7.076707186986143
William Carey University,3099,1676,Mississippi,Small City,private,100.0,100.0,100.0,28,14,55,14,7,27,42,21,82,38.75296672624914,3.250745665696802
William Jewell College,922,909,Missouri,Suburb,NA,87.82,56.92,99.43,1,1,3,1,0,2,2,1,5,0.9496794416917594,1.1477457000106044
William Paterson University of New Jersey,8839,7285,New Jersey,Suburb,NA,100.0,100.0,100.0,41,23,82,19,10,40,60,33,122,59.65668823514364,0.6395319318006593
William Penn University,1284,1068,Iowa,Town,NA,99.64,89.79,100.0,4,2,9,2,1,5,6,3,14,1.791641220486202,3.8217306712211543
William Woods University,959,794,Missouri,Town,NA,88.54,61.07,99.38,1,1,3,1,0,2,2,1,5,1.08633641053265,1.0765059565702069
Williams Baptist College,492,447,Arkansas,Rural,NA,70.05,38.94,93.94,1,0,2,0,0,1,1,0,3,0.7328264588032417,0.4686978038855009
Williams College,2073,2047,Massachusetts,Town,private,99.99,99.12,100.0,6,3,12,3,1,6,9,4,18,1.1981896709515776,7.901885268400486
Wilmington College,1168,1098,Ohio,Town,NA,94.54,78.57,99.6,2,1,4,1,0,2,3,1,6,2.476807659293457,0.4262689405473543
Wilmington University,8441,3035,Delaware,Suburb,private,100.0,99.59,100.0,7,4,13,3,2,6,10,6,19,4.409285108188441,5.724166182122863
Wilson College,827,565,Pennsylvania,Small City,NA,86.21,65.69,97.84,1,1,3,1,0,1,2,1,4,1.2007988239050378,0.7770826637262225
Wingate University,2588,2537,North CaroliNA,Suburb,NA,99.73,94.11,100.0,4,2,9,2,1,4,6,3,13,2.924194573327265,2.9655741736312815
WinoNA State University,7463,6522,Minnesota,Town,public,99.15,91.71,99.99,3,2,7,1,1,3,4,3,10,2.4969565263873346,2.2688039278388956
Winston - Salem State University,4688,4072,North CaroliNA,Midsize City,NA,99.99,98.5,100.0,6,3,13,3,1,6,9,4,19,5.562676557609252,3.268299212569191
Winthrop University,5014,4488,South CaroliNA,Small City,public,100.0,100.0,100.0,48,24,96,25,12,51,73,36,147,71.95942793724956,1.4356061554956097
Wisconsin Lutheran College,992,921,Wisconsin,Large City,NA,79.01,56.6,95.54,1,1,2,0,0,1,1,1,3,0.38247046129525125,1.1724285865952424
Wittenberg University,1860,1775,Ohio,Small City,NA,99.23,91.93,99.99,3,2,7,2,1,3,5,3,10,3.1450784051028235,1.7101990593890513
Wofford College,1679,1663,South CaroliNA,Small City,private,100.0,99.99,100.0,12,6,24,6,3,13,18,9,37,15.621641154887618,2.5152719308848086
Woodbury University,1023,923,California,Large City,private,99.92,97.51,100.0,5,3,10,2,1,5,7,4,15,6.872015986680565,0.2567229717185421
Worcester Polytechnic Institute,4435,4301,Massachusetts,Midsize City,NA,100.0,99.98,100.0,11,6,20,5,3,10,16,9,30,8.84195994769586,6.704454456842618
