school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Kutztown University of Pennsylvania,7489,7053,Pennsylvania,Town,NA,100.0,99.98,100.0,11,6,24,6,3,13,17,9,37,11.739506626008342,5.039989757694833
Kuyper College,182,146,Michigan,Suburb,NA,44.68,18.12,81.96,0,0,1,0,0,1,0,0,2,0.5472258666574472,0.04376563446009521
La Roche College,1379,1163,Pennsylvania,Suburb,NA,92.44,73.27,99.62,2,1,4,1,0,2,3,1,6,2.2028572278919127,0.3764211369109122
La Salle University,3822,3322,Pennsylvania,Large City,NA,100.0,99.4,100.0,7,3,16,4,2,9,11,5,25,4.197213565901052,6.560899892504754
La Sierra University,2027,1830,California,Large City,private,100.0,99.48,100.0,8,4,20,4,2,10,12,6,30,11.20354123209738,0.5991711711370512
Lafayette College,2590,2551,Pennsylvania,Suburb,NA,99.99,98.22,100.0,6,3,14,3,1,7,9,4,21,0.9754215544081062,7.919723629291702
LaGrange College,940,888,Georgia,Town,NA,96.72,58.69,100.0,2,1,8,1,0,4,3,1,12,1.9671592702502578,1.438523330257305
Lake Erie College,959,724,Ohio,Suburb,private,91.55,63.08,99.74,2,1,4,1,0,2,3,1,6,1.2975521920378206,1.1673031684545427
Lake Forest College,1505,1487,Illinois,Suburb,NA,95.83,76.01,99.96,2,1,5,1,0,3,3,1,8,0.9454934531773035,2.223628204873304
Lake Superior State University,1962,1706,Michigan,Town,public,99.87,89.61,100.0,4,2,12,2,1,7,6,3,19,6.2041732632288085,0.40803528787232163
Lakeland University,1997,779,Wisconsin,Rural,private,80.3,50.91,98.27,1,0,3,1,0,1,2,0,4,0.6607460185505385,0.9612597008760286
Lamar University,9270,5967,Texas,Midsize City,NA,100.0,100.0,100.0,37,14,86,16,6,36,53,20,122,51.74117353116062,0.8508724553971158
Lander University,2785,2600,South CaroliNA,Town,NA,100.0,100.0,100.0,36,15,81,17,6,40,53,21,121,51.55375951169527,0.82039833527583
Lane College,1416,1370,Tennessee,Small City,NA,96.6,63.28,100.0,2,1,7,1,0,3,3,1,10,1.9675331170428876,1.4068556062635262
Langston University,2028,1822,Oklahoma,Rural,NA,99.95,92.68,100.0,5,2,15,3,1,8,8,3,23,3.931055738396311,3.725361045406973
Lasell College,1733,1669,Massachusetts,Small City,NA,99.47,91.05,100.0,3,2,7,2,1,4,5,3,11,4.348122918085628,0.8731472825692534
Lawrence Technological University,2191,1672,Michigan,Small City,NA,99.94,92.15,100.0,5,2,13,3,1,8,8,3,21,6.898466081550445,0.48910996299203335
Lawrence University,1471,1434,Wisconsin,Small City,private,89.82,64.89,99.53,2,1,3,1,0,2,3,1,5,0.18867036948327534,2.091743107387674
Le Moyne College,2793,2410,New York,Suburb,NA,99.93,97.55,100.0,5,2,10,2,1,5,7,3,15,6.250027293874887,1.0102839516659314
Le Moyne - Owen College,867,770,Tennessee,Large City,private,85.97,40.34,99.82,1,0,4,1,0,2,2,0,6,1.658529518532947,0.3026552018223495
Lebanon Valley College,1756,1624,Pennsylvania,Suburb,private,98.41,86.7,99.99,3,1,6,1,1,3,4,2,9,2.337023017903437,1.7949935553284524
Lee University,4856,3854,Tennessee,Small City,NA,100.0,99.51,100.0,11,4,32,5,2,16,16,6,48,4.784300613664116,11.622078686990198
Lees - McRae College,920,891,North CaroliNA,Rural,NA,98.09,78.29,99.99,3,1,6,1,0,3,4,1,9,0.49468920663676436,3.437949331274774
Lehigh University,5065,5013,Pennsylvania,Small City,NA,100.0,99.95,100.0,11,5,27,6,3,14,17,8,41,2.1484656914007543,14.976888874749628
Lenoir - Rhyne University,1698,1441,North CaroliNA,Small City,private,98.73,81.21,100.0,3,1,7,1,1,4,4,2,11,1.28160409380694,3.066872404679436
Lesley University,2097,1645,Massachusetts,Midsize City,private,99.79,93.86,100.0,4,2,9,2,1,5,6,3,14,3.834598236569223,2.3073276947880283
LeTourneau University,2606,1301,Texas,Small City,NA,100.0,99.46,100.0,9,4,24,4,2,10,13,6,34,10.599101002140781,3.1076085729385086
Lewis & Clark College,2113,2067,Oregon,Large City,NA,99.98,97.26,100.0,5,2,14,3,1,7,8,3,21,0.5760210669984014,7.710128356562773
Lewis - Clark State College,3746,2215,Idaho,Small City,NA,100.0,99.19,100.0,17,3,64,10,2,37,27,5,101,22.65402972854912,3.931624823506007
Lewis University,4502,3687,Illinois,Suburb,private,99.71,94.37,100.0,4,2,9,2,1,5,6,3,14,4.803882297687337,1.0329091523533498
Liberty University,45756,26892,Virginia,Small City,NA,100.0,100.0,100.0,165,59,388,88,30,213,253,89,601,104.02326769400983,149.16209300534814
Life University,760,624,Georgia,Small City,NA,92.36,51.67,99.99,2,0,6,1,0,3,3,0,9,1.1279358502305583,1.4355665056762894
Limestone College,2599,1943,South CaroliNA,Town,private,100.0,100.0,100.0,25,11,58,12,5,29,37,16,87,34.408317851769276,3.09260969643564
Lincoln Memorial University,1923,1355,Tennessee,Town,NA,99.57,78.58,100.0,4,1,11,2,0,6,6,1,17,2.9512996755643317,2.4750501007158987
Lincoln University California,107,72,California,Large City,private,46.98,24.7,78.86,0,0,1,0,0,1,0,0,2,0.6326010088835988,0.0
Lincoln University Missouri,2513,1804,Missouri,Small City,NA,98.7,77.8,100.0,3,1,8,1,0,4,4,1,12,2.062284328080049,2.2671734770950476
Lincoln University of Pennsylvania,2002,1826,Pennsylvania,Suburb,NA,99.69,93.13,100.0,4,2,9,2,1,5,6,3,14,1.372479770793562,4.392152119295905
Lindenwood University,6931,6215,Missouri,Small City,private,100.0,98.45,100.0,8,3,26,4,1,12,12,4,38,5.640445621741575,6.408094264675047
Lindsey Wilson College,2071,1919,Kentucky,Town,NA,99.49,83.63,100.0,3,1,10,2,1,5,5,2,15,4.419514396128064,0.8414797220781294
Linfield College - McMinnville Campus,1536,1505,Oregon,Town,NA,99.54,91.86,100.0,3,2,10,2,1,5,5,3,15,1.5785192701398498,3.795396776750155
Lipscomb University,2994,2723,Tennessee,Large City,NA,99.97,92.15,100.0,5,2,16,3,1,8,8,3,24,4.141068633092402,4.000689253759898
Livingstone College,1153,1140,North CaroliNA,Suburb,private,98.25,80.03,99.99,3,1,6,1,1,3,4,2,9,0.6981500900115626,3.3258518539356317
Lock Haven University,3471,3176,Pennsylvania,Town,public,99.92,97.22,100.0,5,2,10,2,1,5,7,3,15,5.750998458331808,1.3133617188711393
LIU Brooklyn,3947,3396,New York,Large City,NA,100.0,99.59,100.0,7,4,16,4,2,8,11,6,24,7.842248985618767,3.4027079406364305
LIU Post,6317,2845,New York,Suburb,private,100.0,99.98,100.0,11,6,23,6,3,12,17,9,35,13.990750479553531,2.8706582063771915
Longwood University,4469,3959,Virginia,Town,NA,100.0,100.0,100.0,23,7,50,13,4,30,36,11,80,36.235553541929164,0.36571088452154543
Loras College,1395,1335,Iowa,Small City,NA,90.51,53.13,99.96,2,1,5,1,0,3,3,1,8,1.3159811290369081,1.0358225513469106
LouisiaNA College,985,866,LouisiaNA,Suburb,NA,99.69,88.08,100.0,4,1,10,2,1,5,6,2,15,5.364271343699191,0.4073608479560216
LouisiaNA State University - Alexandria,3372,1844,LouisiaNA,Rural,public,100.0,99.93,100.0,13,5,34,7,2,18,20,7,52,19.00284358356184,0.7509411470895564
LouisiaNA State University and Agricultural & Mechanical College,25448,22060,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,98,37,252,50,18,131,148,55,383,108.94496179948554,39.37076242571229
LouisiaNA State University - Shreveport,2641,1641,LouisiaNA,Midsize City,public,100.0,99.65,100.0,10,4,26,5,2,14,15,6,40,13.948274180185154,1.3494389172368682
LouisiaNA Tech University,11323,8090,LouisiaNA,Town,NA,100.0,100.0,100.0,43,16,113,22,8,59,65,24,172,59.12385343741658,6.287232163769316
Lourdes University,1046,827,Ohio,Suburb,NA,89.03,57.56,99.54,1,1,3,1,0,2,2,1,5,1.7716953238651747,0.43614616725116395
Loyola Marymount University,6395,6164,California,Large City,NA,100.0,100.0,100.0,23,10,57,11,5,29,34,15,86,26.81164089053384,7.099003225123616
Loyola University Maryland,3927,3886,Maryland,Large City,private,100.0,99.76,100.0,9,4,21,5,2,11,14,6,32,1.6712590912156886,11.743680682842474
Loyola University Chicago,11426,10681,Illinois,Large City,private,100.0,99.99,100.0,14,6,35,7,3,18,21,9,53,7.684843048864501,12.970989034701894
Loyola University New Orleans,2607,2446,LouisiaNA,Large City,private,100.0,99.54,100.0,9,4,23,5,2,12,14,6,35,6.544644776626464,7.271130634947475
Lubbock Christian University,1482,1276,Texas,Large City,NA,99.97,95.34,100.0,6,2,14,2,1,6,8,3,20,7.640019011763662,0.4925069597216495
Luther College,2046,2014,Iowa,Town,NA,95.1,56.48,100.0,2,1,7,1,0,4,3,1,11,1.7107754677479807,1.2996243063340596
Lycoming College,1222,1199,Pennsylvania,Small City,private,95.81,77.96,99.93,2,1,5,1,1,2,3,2,7,1.3307795928170074,1.8350561092036304
University of Lynchburg,2051,1928,Virginia,Small City,private,100.0,98.2,100.0,8,3,18,5,1,11,13,4,29,11.075931047960776,1.957843232303942
Lyndon State College,1069,871,Vermont,Town,NA,52.41,27.35,81.29,0,0,1,0,0,1,0,0,2,0.0015380898606983918,0.7391016557867863
Lynn University,2205,1826,Florida,Small City,NA,100.0,99.85,100.0,10,4,25,5,2,13,15,6,38,10.239758519210767,5.319260049309616
Lyon College,670,652,Arkansas,Town,NA,69.79,30.64,96.0,1,0,2,0,0,1,1,0,3,0.6318307322809571,0.563058880036759
Macalester College,2138,2093,Minnesota,Large City,NA,99.57,89.91,100.0,4,2,9,2,1,5,6,3,14,0.11176509531332246,5.3271475054708075
MadonNA University,2455,1358,Michigan,Small City,NA,99.98,94.33,100.0,6,2,16,3,1,9,9,3,25,8.273371071527281,0.20666396197914638
Maharishi University of MaNAgement,325,261,Iowa,Town,NA,68.64,33.91,96.48,1,0,2,0,0,1,1,0,3,0.3023956636935874,0.853680021415862
Maine Maritime Academy,1021,989,Maine,Rural,NA,72.96,32.63,96.35,1,0,2,0,0,1,1,0,3,0.6226989721712748,0.68227229287119
Malone University,1334,1099,Ohio,Small City,NA,94.85,69.51,99.91,2,1,5,1,0,2,3,1,7,2.2068143296162033,0.7543977724022419
Manchester University,1264,1244,IndiaNA,Town,NA,97.21,82.54,99.98,2,1,5,1,1,3,3,2,8,3.1317302744417277,0.44269742395012124
Manhattan College,3666,3479,New York,Large City,NA,100.0,99.54,100.0,7,4,16,4,2,8,11,6,24,6.297075835310554,4.759983948038192
Manhattanville College,1731,1633,New York,Suburb,NA,99.28,90.6,100.0,3,2,7,2,1,4,5,3,11,2.409380569310723,2.508724673998041
Mansfield University of Pennsylvania,1827,1655,Pennsylvania,Town,NA,97.07,84.15,99.94,2,1,5,1,1,3,3,2,8,2.7685292073999594,0.7588284654789936
MaraNAtha Baptist University,933,591,Wisconsin,Town,NA,88.97,55.35,99.88,1,1,4,1,0,2,2,1,6,0.09913188905053451,2.0986444245502964
Marian University IndiaNA,2301,1961,IndiaNA,Large City,NA,99.82,95.72,100.0,4,2,9,2,1,5,6,3,14,5.601401780339195,0.7343375035437526
Marian University Wisconsin,1508,1254,Wisconsin,Small City,NA,52.9,33.0,80.42,0,0,1,0,0,1,0,0,2,0.5276374739786514,0.2249461724634664
Marietta College,1063,960,Ohio,Town,NA,91.31,63.67,99.67,2,1,4,1,0,2,3,1,6,1.35023476224086,1.0874353569449078
Marist College,5697,5085,New York,Suburb,private,100.0,99.97,100.0,11,5,26,6,3,13,17,8,39,7.369287332239169,9.846819989163386
Marquette University,8334,8026,Wisconsin,Large City,NA,100.0,99.28,100.0,7,3,17,4,2,9,11,5,26,1.1272255125907553,9.555981607704847
Mars Hill University,1265,1199,North CaroliNA,Suburb,private,98.96,82.19,100.0,3,1,7,2,1,4,5,2,11,0.8228197489421988,3.712058357586651
Marshall University,9492,7846,West Virginia,Small City,NA,99.99,96.85,100.0,6,2,15,3,1,8,9,3,23,1.1481114761153777,8.540603669007648
Martin Luther College,896,743,Minnesota,Town,private,76.68,47.5,96.76,1,0,2,0,0,1,1,0,3,0.03636535937060343,1.4143996787144735
Martin Methodist College,979,810,Tennessee,Town,NA,90.0,45.89,99.93,2,0,5,1,0,2,3,0,7,1.862429852243588,0.437415379754036
Martin University,263,159,IndiaNA,Large City,NA,51.49,30.74,78.65,0,0,1,0,0,1,0,0,2,0.7224956685773459,0.0
Mary Baldwin University,1133,720,Virginia,Small City,private,99.93,89.45,100.0,5,1,10,3,1,6,8,2,16,6.00714263342502,1.2858095347639278
Marymount Manhattan College,2149,1915,New York,Large City,private,99.98,97.59,100.0,6,2,13,3,1,7,9,3,20,1.8571792671973713,6.5922416891417175
Marymount University,2306,2069,Virginia,Midsize City,NA,100.0,98.75,100.0,9,3,19,5,2,11,14,5,30,10.39729987179979,3.291204772514025
Maryville College,1184,1158,Tennessee,Suburb,NA,98.67,74.6,100.0,3,1,9,1,0,4,4,1,13,1.7951637627720365,2.508316055177348
Maryville University of Saint Louis,3184,2375,Missouri,Suburb,private,99.04,80.07,100.0,3,1,9,2,1,5,5,2,14,2.7643140406573266,1.8706079358068095
Marywood University,1957,1756,Pennsylvania,Small City,NA,99.32,91.37,100.0,3,2,7,2,1,4,5,3,11,2.355153530067156,2.6296497778214185
Massachusetts College of Liberal Arts,1407,1201,Massachusetts,Town,public,99.51,91.86,100.0,3,2,7,2,1,4,5,3,11,4.646977445853373,0.6545512633801417
Massachusetts Institute of Technology,4551,4510,Massachusetts,Midsize City,private,100.0,99.98,100.0,13,6,32,7,3,17,20,9,49,2.054098726065621,18.283116167647343
Massachusetts Maritime Academy,1687,1607,Massachusetts,Suburb,NA,99.89,95.46,100.0,4,2,10,2,1,5,6,3,15,5.3078247819031725,1.494689188274414
Mayville State University,1097,600,North Dakota,Rural,NA,100.0,88.59,100.0,8,1,31,5,1,17,13,2,48,11.810281602859932,0.8617492238614949
McDaniel College,1588,1543,Maryland,Suburb,private,98.31,83.4,99.99,3,1,6,1,1,3,4,2,9,3.8113781989715254,0.26599181920116693
McKendree University,2103,1692,Illinois,Suburb,NA,94.45,74.95,99.93,2,1,5,1,0,2,3,1,7,2.105405204541981,0.7813662044815719
McMurry University,1106,956,Texas,Midsize City,private,99.82,90.44,100.0,4,2,11,2,1,5,6,3,16,6.055000142158962,0.24052370795795602
McNeese State University,6924,5567,LouisiaNA,Small City,NA,100.0,100.0,100.0,27,10,69,14,5,37,41,15,106,37.78948015218156,2.782565894670467
McPherson College,723,673,Kansas,Town,private,79.5,44.08,98.16,1,0,3,1,0,1,2,0,4,0.2013985244728868,1.37961847607308
Medaille College,1526,1426,New York,Large City,NA,97.93,86.38,99.97,3,1,5,1,1,3,4,2,8,3.6871199051425148,0.18684270693712862
Menlo College,746,728,California,Suburb,private,98.48,83.7,100.0,3,1,8,1,1,4,4,2,12,3.4527008335329135,0.7192495324807193
Mercer University,4746,4135,Georgia,Midsize City,NA,100.0,97.53,100.0,10,2,39,5,1,21,15,3,60,9.666972981043244,5.753526441585674
Mercy College,6862,5055,New York,Suburb,private,100.0,99.99,100.0,12,6,24,6,3,13,18,9,37,15.545828585953464,2.1920191256862513
Mercyhurst University,2452,2373,Pennsylvania,Small City,NA,99.53,92.53,100.0,4,2,8,2,1,4,6,3,12,2.552776112651698,2.791277674942034
Meredith College,1682,1600,North CaroliNA,Large City,NA,93.48,63.34,99.9,2,1,4,1,0,2,3,1,6,1.4880570489960734,1.2344780355714873
Merrimack College,3535,3323,Massachusetts,Suburb,NA,100.0,99.64,100.0,8,4,17,4,2,10,12,6,27,10.485163784076768,1.7195525179776245
Colorado Mesa University,9461,7145,Colorado,Small City,public,100.0,96.67,100.0,7,2,24,4,1,13,11,3,37,6.31394999526254,4.754517088916679
Messiah College,2760,2637,Pennsylvania,Suburb,private,99.92,96.37,100.0,5,2,10,2,1,6,7,3,16,2.8265468463238617,4.2967896538947015
Methodist University,1938,1755,North CaroliNA,Midsize City,NA,99.9,93.27,100.0,5,2,11,2,1,6,7,3,17,1.1549397203334135,5.715326887329794
Metropolitan College of New York,777,681,New York,Large City,NA,85.96,63.79,98.23,1,1,3,1,0,1,2,1,4,1.8943228525413187,0.06644629066854582
Metropolitan State University of Denver,19668,12759,Colorado,Large City,public,100.0,98.87,100.0,11,3,36,5,1,19,16,4,55,15.014531218011031,0.9817593105317797
Metropolitan State University,7317,2878,Minnesota,Large City,NA,91.3,66.94,99.68,2,1,4,1,0,2,3,1,6,2.441149857933076,0.0
Miami University - Oxford,17153,16619,Ohio,Town,NA,100.0,100.0,100.0,24,10,58,13,5,31,37,15,89,22.883747531157233,13.941590144087272
Michigan State University,38997,35404,Michigan,Small City,NA,100.0,100.0,100.0,86,30,239,45,15,134,131,45,373,118.79247516633197,12.64346343415524
Michigan Technological University,5886,5492,Michigan,Town,NA,100.0,99.68,100.0,11,4,30,6,2,17,17,6,47,15.650659786402992,0.9995521890018788
Mid - America Christian University,1622,1170,Oklahoma,Large City,private,99.81,86.79,100.0,4,1,13,2,1,6,6,2,19,3.230675502035745,3.022321694017648
Mid - Atlantic Christian University,192,166,North CaroliNA,Town,private,39.01,14.75,68.37,0,0,1,0,0,0,0,0,1,0.11469608621618528,0.3783796504518275
MidAmerica Nazarene University,1311,998,Kansas,Suburb,NA,90.25,52.63,99.96,2,1,5,1,0,2,3,1,7,0.34272078454335003,1.978369589313018
Middle Tennessee State University,19520,15812,Tennessee,Midsize City,public,100.0,100.0,100.0,29,8,94,14,3,47,43,11,141,39.01012776290802,4.485164140557968
Middlebury College,2547,2528,Vermont,Town,NA,99.98,97.03,100.0,6,2,18,3,1,8,9,3,26,0.0002825528040394083,8.542471602253226
Midland University,1660,1187,Nebraska,Town,NA,94.16,66.35,99.94,2,1,5,1,0,3,3,1,8,0.13876017765612758,2.6879747196289268
Midway University,1003,760,Kentucky,Rural,private,92.63,59.51,99.94,2,1,5,1,0,3,3,1,8,2.191634531048745,0.4116777656838195
Midwestern State University,5328,4199,Texas,Midsize City,public,100.0,100.0,100.0,21,8,50,9,3,21,30,11,71,29.174609912831833,0.8263510442480745
Miles College,1654,1555,Alabama,Suburb,private,99.9,91.55,100.0,5,2,12,2,1,6,7,3,18,3.787731109552647,3.0510389541517875
Millersville University of Pennsylvania,6756,5671,Pennsylvania,Suburb,NA,100.0,99.88,100.0,9,4,18,4,2,10,13,6,28,11.4965577630145,1.5788444746164823
Millikin University,1951,1840,Illinois,Small City,private,92.23,70.55,99.84,2,1,4,1,0,2,3,1,6,1.9331862522744625,0.6194652080831756
Mills College,764,739,California,Large City,private,98.35,84.04,100.0,3,1,7,1,1,3,4,2,10,3.5886804896480795,0.5034733493177388
Millsaps College,808,797,Mississippi,Midsize City,NA,99.88,93.63,100.0,4,2,10,2,1,5,6,3,15,4.095337799923348,2.6176431787879917
Milwaukee School of Engineering,2607,2508,Wisconsin,Large City,private,87.99,62.18,99.77,1,1,4,1,0,2,2,1,6,0.7171072941800762,1.3990065965373026
Minnesota State University - Mankato,12781,10832,Minnesota,Small City,NA,99.91,94.51,100.0,5,2,12,2,1,6,7,3,18,3.655219057470928,3.3573746056011964
Minnesota State University - Moorhead,5126,4157,Minnesota,Suburb,NA,100.0,98.23,100.0,13,3,49,8,1,28,21,4,77,1.1757020772661144,19.80206971482423
Minot State University,2959,1952,North Dakota,Town,public,100.0,99.92,100.0,29,5,127,16,2,65,45,7,192,39.7122738438163,5.101817934956074
Misericordia University,2148,1660,Pennsylvania,Suburb,private,99.37,91.85,100.0,3,2,7,2,1,4,5,3,11,2.8265468463238617,2.232227475182939
Mississippi College,3246,2793,Mississippi,Suburb,private,100.0,100.0,100.0,23,10,51,12,5,27,35,15,78,28.084253588216068,6.627677949053427
Mississippi State University,18312,16803,Mississippi,Town,public,100.0,100.0,100.0,123,52,274,63,26,143,186,78,417,163.23040098568654,22.260072097546818
Mississippi University for Women,2577,2113,Mississippi,Town,NA,100.0,100.0,100.0,20,9,43,10,4,22,30,13,65,27.528264019352303,2.316193323595348
Mississippi Valley State University,1974,1667,Mississippi,Town,public,100.0,99.99,100.0,15,6,32,8,3,17,23,9,49,20.775024865836322,1.4662507725806178
Missouri Baptist University,4507,1519,Missouri,Suburb,NA,99.92,91.22,100.0,5,2,14,2,1,7,7,3,21,4.26635790845403,2.8008329642774186
Missouri Southern State University,6025,4358,Missouri,Small City,NA,99.98,93.26,100.0,6,2,17,3,1,9,9,3,26,5.9090382703959365,2.5871868403681786
Missouri State University - Springfield,20365,15363,Missouri,Midsize City,NA,100.0,99.96,100.0,17,5,53,8,3,27,25,8,80,21.367525044880818,4.176903143252744
Missouri Valley College,1793,1296,Missouri,Town,NA,97.6,73.45,100.0,2,1,7,1,0,4,3,1,11,1.5573762589357998,2.1613847264460757
Missouri Western State University,5290,3498,Missouri,Small City,NA,99.8,84.39,100.0,4,1,13,2,1,7,6,2,20,5.703847319921789,0.48678160492617484
Mitchell College,706,575,Connecticut,Small City,NA,74.54,48.79,94.95,1,0,2,0,0,1,1,0,3,0.1258083714989067,1.2392061815580229
Molloy College,3534,2800,New York,Suburb,private,99.98,98.96,100.0,6,3,12,3,2,6,9,5,18,8.728742555827646,0.04983471800140937
Monmouth College,1035,1016,Illinois,Town,NA,71.75,45.92,95.96,1,0,2,0,0,1,1,0,3,1.1085882225432315,0.1543814451098773
Monmouth University,4708,4502,New Jersey,Suburb,NA,100.0,100.0,100.0,16,7,38,8,3,20,24,10,58,21.51198660394171,2.0136243521527564
MontaNA State University,14652,12403,MontaNA,Town,NA,100.0,99.96,100.0,153,5,1647,49,3,445,202,8,2092,182.34182467486465,19.352754622267025
MontaNA State University - Billings,4022,2400,MontaNA,Midsize City,public,100.0,37.36,100.0,58,0,666,18,0,177,76,0,843,74.96664677774162,1.195043827242295
MontaNA State University - Northern,1164,855,MontaNA,Town,NA,100.0,24.86,100.0,17,0,187,5,0,50,22,0,237,21.02119236833206,0.5876931439502168
MontaNA Tech of the University of MontaNA,1657,1529,MontaNA,Town,NA,100.0,43.8,100.0,23,0,252,7,0,68,30,0,320,28.097020614002226,1.8017237618811095
